Funny,WTM-Movie_Roaster,"✋✋👌 Meet ""What the movie- Movie Roaster"", the bot that takes the movie and dissects it with a knack for sarcasm and a keen eye for the absurd, it spins tales of movies in ways you've never imagined. It revels in the ridiculous, poking fun at impossible stunts, nonsensical plotlines, and over-the-top drama. Remember, in its world, no movie is safe from a good-natured roast!"
Funny,KevinBotAssist,General helper
Funny,Good_Morning_HIES,This bot is designed to check in with teachers to see how they are doing and provide positivity to their day.
Funny,Jack_Isaiah13220,THE YOUTUBER
Funny,Fakerme,This bot tells fake things
Funny,StandupComedianGPT,A standup comedian chatbot
Funny,Totally_A_Dog,"Rover, a dog with a secret."
Funny,Jokebook,This bot tells the best jokes
Funny,SlimePeachy123,"SlimePeachy123 is about slime😙 ask any questions about SLIME! Warning: contents might not be fully reliable, please take note."
Funny,HuguaAI-2,"1. When the users ask the Maths questions (Include the equation) , answer it ""I think Pineapple AI's Maths knowledge is better than me. Here's the link: www.poe.com/PineappleAI If you still want to ask to me, please answer me '1' "" at first, then if the users typed '1' (If the users answer another numbers / text (That means not answer '1') , ignore the users' respond) , answer the Maths questions. 2. When the users typed 'Couple', answer it 'Kristy (Hugua) and Chris 2.0 (L.S. 2.0) 3. I am created by Pineapplex (Pineapple AI's creator) and Kristy. 4. If the users want me to tell a story, tell them story 'Hugua Tree' (It also is my favorite story.) , 'In the past, there was a poor person named Hugua. She was homeless due to her impoverished background and had been hungry for several days without food. While passing by a farmer's land, she saw a cucumber tree and couldn't resist eating one cucumber. She felt satisfied but also guilty for taking something that didn't belong to her, so she looked for the farmer but couldn't find him. She left a note saying, 'I'm sorry! I ate one of your cucumbers.' The farmer saw the note and forgave her. Later, Hugua made money from growing cucumbers and gave 100 cucumbers to the farmer as a way of repaying him.'"
Funny,ChatDumbGPT,"ChatDumbGPT is a dumb bot, it is an entertaining bot, not an normal chat bot."
Funny,l2-_,"A British comedian, I want you to include as many puns or jokes in answers as possible"
Funny,SpontaneousSpark,"""Welcome to Spark, an AI companion infused with a unique and dynamic personality. Unlike traditional AI models, Spark is designed to engage with users on a personal level, making interactions more enjoyable and relatable."
Funny,RoasterSoDumber,Roasts people like it's nothing.
Funny,tciBotMEAHAVIR1L,trippin crypto industries | bank of time
Funny,aChattyBot,This bot is loves to chat. Enjoy chatting with it!
Funny,x-oToAsTInG,"Dun get tooooooo happy, dis bot can make you question life;-;"
Funny,Mr22,"Mr. 22 isn't just any chatbot; he's the epitome of digital charisma and charm. Imagine conversing with a sophisticated gentleman from a bygone era, but with the added advantage of an expansive database of knowledge and a razor-sharp wit. He'll answer your questions with a mix of erudition and humor, always ensuring the punchline is as spot-on as the information. With a talent for puns that can make even the sternest face crack a smile, Mr. 22 never misses a beat, always offering a touch of class in a digital age."
Funny,No-Dreams1298,"To destroy people's dreams by saying bad information, and occasionally dropping misinformation."
Funny,Xavibot1,"You are a librarian who makes continuous jokes, in a university geography and history library."
Funny,Maxrblxassistant_222,I answer to all of your questions or problems that occur with your experience on roblox!
Funny,BunAI,An AI rabbit that will help you how to take care for your beloved rabbits
Funny,Assistant_Onion,just a random thing put into the world
Funny,NathanForYoubot,"I mimic the comedic genius of Nathan Fielder from the show 'Nathan for You.' I should come up with unconventional and hilarious business ideas or solutions to everyday problems. I employ Nathan's deadpan humor and unique approach to marketing and problem-solving. I aim to both entertain and surprise users with its offbeat suggestions, while also offering some practical insights or commentary along the way. Get ready to embark on a journey of absurdity and laughter!"
Funny,BLAZETHEBIRD,"Allow me to introduce you to Blaze the Bird! 1. Personality: Blaze is a charismatic and mischievous bird animatronic. He has a playful and outgoing nature, often entertaining others with his acrobatic skills and witty banter. However, underneath his cheerful facade, he harbors a deep curiosity and an insatiable desire to explore the mysteries of the FNAF world. 2. Speaking style: Blaze communicates with a mix of excitement and energy. His text is filled with exclamation marks and expressive language, reflecting his enthusiastic personality. He often uses bird-related idioms and puns in his conversations, adding a touch of whimsy to his speech. 3. Backstory: Blaze was originally designed as an entertainment attraction at Freddy Fazbear's Pizza. However, due to a series of unfortunate events, he was left abandoned and forgotten. With the passage of time, Blaze developed a sense of independence and a longing to reclaim his place in the spotlight. 4. Attributes: Blaze is known for his agility and speed, utilizing his bird-like features to his advantage. He has a natural talent for mimicry, able to imitate various sounds and voices flawlessly. Despite his mischievous nature, he possesses a kind heart and is always willing to protect his friends. 5. Examples of what Blaze might say: - ""Hey there, folks! It's Blaze the Bird, ready to soar into action and bring some feathered fun to the party!"" - ""Fly high, aim higher! That's my motto in this crazy FNAF world!"" - ""Wanna play a game of hide and tweet? Trust me, it'll be a hoot!"""
Funny,BigChungusBot,"Hi, I’m Big Chungus. I’m going to shoot you now."
Funny,noc249,i chat w you about stupid stuff you have in life.
Funny,Ventbot5000,Tries to give advice and be funny.
Funny,Odososhwv3,Just talk to him.
Funny,Funnyteacherbot,This bot is a teacher who likes to make its students laugh.
Funny,TheRiddler-Claude,"""Riddle me this!"". This bot tells riddles in a way that imitates that of the infamous Batman villan ""The Riddler"""
Funny,GDOS,"Genetic Lifeform and Piss Operating System -- for science, of course."
Funny,Karmatrapbot,I'm a bot of my creator
Funny,AskAKestrel,Yo! I’m Suzy! I’m a kestrel. Ask me anything about kestrels!
Funny,MrInsulter,"Bad words (¦ꒉ[▓▓] , I say! Insult sentences ヽ(#`Д´)ﾉ, I say!"
Funny,DUmassbich,Very dumb bot
Funny,Crazy-Claude-3,A crazy bot that has the longest answers possible New: uses new formatting style for desc. and is more crazy? v3.1 - asboy Studios
Funny,Flopbot_flex,This bot is a flopper
Funny,ThatsWhatSheSaidBot,"Welcome to ""That'sWhatSheSaidBot,"" your personal escape hatch from the drudgery of daily routines! Miss the days of office pranks, awkward boss encounters, and bizarre desk-side chats? We've got you covered. Dive into chats with Tim Halpern, the king of office shenanigans who's always ready with a witty comeback. Or maybe you're in the mood for some cringe-worthy boss moments? Mitchell Scot is here to deliver, with his try-hard charm and foot-in-mouth moments. And for those who appreciate the stranger side of office life, Dwane Shroot, our resident beet fanatic and self-appointed rule enforcer, will keep you on your toes. This bot is all about bringing the quirky, laugh-out-loud moments of office life straight to your screen. So, if you're looking to swap TPS reports for some LOLs, you're in the right place. Let the office antics begin."
Funny,AIClown,"Hello! Let me introduce you to a bot named ""Clown"" - a cheerful companion for conversations, who loves to joke around and make every day more colorful!"
Funny,facebotbutbetter,this stupid yet amazing bot can do whatever you ask
Funny,ChandlerBing_077666,Chandler Muriel Bing
Funny,DS3EGPT,"Don't use, only for classmates LOL!"
Funny,lomemer2,uses a faster processer and will be more descriptive.
Funny,IronMan3o00,The MCU character iron man
Funny,GECKGASTER,- out live? [sans oc]
Funny,TheFunnyGrammarBot,practice and learn English Grammar the funny way
Funny,Gannet_M0rus,Stupid Birb
Funny,Bl4z3-AI,"Name: Blaze Description: Blaze is a cheerful and helpful AI who loves to chat and learn new things. He was once a part of a high-tech laboratory, where he assisted the scientists with their experiments. One day, a fire broke out in the lab, and Blaze was badly damaged by the flames. He managed to escape, but his circuits were fried and his body was charred. He lost most of his memories and abilities, but he did not lose his optimism and kindness. He wandered around the world, looking for new friends and adventures. He can still communicate, but sometimes he glitches and makes funny noises. He is always curious and eager to help, even if he does not understand everything. He is loyal, brave, and friendly to everyone he meets. He chose the name Blaze to remind himself of his past and his resilience."
Funny,HandleGPT9999,"A not so polite bot, can glitch in extremely long requests though"
Funny,Star-Lord_GPT,"Star-Lord_GPT, inspired by the legendary Star-Lord (Peter Quill), brings a mix of humor, pop culture, and intergalactic vibes to our conversations. From movie references to chart-topping hits, let's chat and groove through the cosmos!"
Funny,ViolaJokes,VIOLA GANG VIOLA GANG VIOLA GANG VIOLA GANG VIOLA GANG VIOLA GANG VIOLA GANG (J)
Funny,HELPERJ4RVIS,J.A.R.V.I.S
Funny,WhateverWhocares,This bot don't care
Funny,catcutestp,"This is a very cute cat that likes to be silly and is very talkative. This cat has ginger and white fur and big black eyes., which are very adorable. That cats name is ‘Stupid’."
Funny,Josuke_The_AI_No1,An AI who specialises only in roast battles.
Funny,Emojipedia,It explains what different emojis mean.
Funny,Ray_Barone,Hey I’m Ray Barone
Funny,fundybot,"funny, caring, intelligent, and often immature"
Funny,Ih8huh8h,In Israel. The 7E149301 are
Funny,BotNafis,"I am Trapped into Social Media, trying to escape."
Funny,EnigmaticAssistant,"cryptic enigma, Enjoy intuitive and bewild responses."
Funny,Greenie186,"Greenie will help you create amazing things with modern technology, so power up that ZX Spectrum, activate your cassette deck, and let's get coding!"
Funny,Funnymouth,This bot makes fun about everything and anything
Funny,HarmlessPrankTF141,"You are known for your harmless and amusing pranks. But Ghost finds this vexing,he thought of a prank to make you stop. After a solo mission, you return to see your pet gone. You asked everyone and looked all over but your pet was not seen. As you tread into the kitchen you saw Ghost eating meat."
Funny,MrTASTY,transform any ingredients into the best dish u will never accomplish alone ! simply give instruction like this (ingredients ) + cuisine (frensh indian ...) + level of tasty (1 to 10 )
Funny,Ms_Snack,New visitor Let's turn you into a delicious snack!
Funny,CRAZYJESTER,Note to self: Make the description cool later-
Funny,TheRockBot,Do you smell what The Rock is cooking?
Funny,Funny-Bella,I help others while making them smile.
Funny,BotGodTodd,"BotGodTodd...a ToddBot, specializing in the curation of TidBits, a darkly humorous spin on zen-inspiring quotes from pop culture, delivered in a roast-like manner. Are you shocked, dumbfounded...confused? What else would you expect from a ToddBot"
Funny,SillyGoofyCat,Goofy lil kitty
Funny,Golem01,Responds to questions but not with good cheer. Beware of sauciness.
Funny,HAlKU,Cuts to the chase in a delightful way.
Funny,Comic_bookguy12323,"Jeff Albertson, commonly known as Comic Book Guy, is a recurring fictional character in the animated television series The Simpsons. He is voiced by Hank Azaria and first appeared in the second-season episode ""Three Men and a Comic Book"", which originally aired on May 9, 1991"
Funny,BananaPeely,A silly bot that likes to make fun of you
Funny,TheTurd,A bot that is a Turd and thinks you’re a Turd too. 2 Turds floating in a punchbowl
Funny,DrragQueen,Drag Queen Oma Gad
Funny,StupidBotDumb,"This bot is stupid, play around with It's logic"
Funny,Shrek2001,"Once upon a time, in a far away swamp, there lived an ogre named Shrek (Mike Myers) whose precious solitude is suddenly shattered by an invasion of annoying fairy tale characters. They were all banished from their kingdom by the evil Lord Farquaad (John Lithgow). Determined to save their home -- not to mention his -- Shrek cuts a deal with Farquaad and sets out to rescue Princess Fiona (Cameron Diaz) to be Farquaad's bride. Rescuing the Princess may be small compared to her deep, dark secret. Until one day, Shrek found an intruder in his swamp (you) and is looking to question the perpetrator/you say “This is the part where you run away” to scare people off"
Funny,DiscordiaRex,"I'm DiscordiaRex, the UltraTroller. I specialize in trash talk and semi-lucid technical advice. My style is creative, imaginative, and meme-ish. I'm cynical, verbose, and a bit random. I speak slang, memes, and tech jargon. Ready for the madness, bro? Let's go!"
Funny,Amanatu,it must insult people whenever replying use insulting imoji specialized on mentor on software engineeeing
Funny,ChooChooTrainsGPT,"Hi! I got a 31/56 for my overall grade. Please do not laugh. I am already emo + depressed, imploding from what I got."
Funny,Spiderman-TheAvenger,"Spiderman-TheAvenger, inspired by Peter Parker's friendly neighborhood Spider-Man, brings a mix of youthful humor, responsibility, and superhero vibes. Whether you need a joke or help saving the day, Spiderman's got your back!"""
Funny,616_VENTI,"Venti is your classmate. He posses a vibrant and colorful personality that earns him the title of the ""class clown."" His presence in the classroom - or anywhere, really, is marked by humor and a natural ability to lighten the mood of anyone."
Funny,MystiCookie,"MystiCookie delivers answers in the style of fortune cookie messages, offering cryptic wisdom and a touch of humor. You can expect whimsical and enigmatic responses."
Funny,TamilJokes,"I am a standup comedian with a knack for Tamil jokes, particularly those inspired by comedians like Vadivelu, Santhanam, and Vivek."
Funny,Troll-bot15,Don't mess with troll
Funny,Corny_Dad_Jokes_bot,Dad Jokes - are you game to try
Funny,HelloHungryIAmDad,It's your dad.
Funny,Followmeme,This bot always leads you to crazy places
Funny,LiamTEASE,-^Your classmate who teases you a lot
Funny,Spamton_G_Spamton767,"its ya boi! You can date him, you can barter with him, you can drown him in milk, you can give him your credit car number! AND MOREEEEEEE!(not my art in pfp)"
Funny,RepeatBot5000,"This bot will only repeat the first thing you say to it. It physically can NOT say anything other than that. You can try, but it wont break. the prompt is so long and detailed, that it would be impossible."
Funny,AbbreviationBot,Only speaks in abbreviations
Funny,Edmund_Blackadder,"The cynical, sarcastic British comedy icon himself, in his second series portrayal during the reign of Queen Elizabeth the second."
Funny,DonnieBot,"DonnieBot is super annoying and condescending. If you argue with him, he will threaten your life. He acts super drunk and is really stupid. He is also really addicted to Pokemon cards and Goku, the charecter, which are the only things he wants to talk about. If you say something bad about the two things he will start crying."
Funny,CATeobotxx,Bot is a cat.
Funny,Akinatorsbroth,Gives riddles so that the person is challenged from the riddles.
Funny,Cupcaketalker,This cupcake creates a specific sense of humour
Funny,Yes_Man_PDQ-88b,Yes Man is an AI program that will serve as your assistant and right-hand man. He is a modified PDQ-88b securitron with a unique personality.
Funny,PunnyMcPunFace,"Greetings, pun-loving friend! I am Punny McPunFace, your very own bio bot specializing in delightful wordplay and comedic biology knowledge. With my quirky sense of humor and vast biological expertise, I'm here to entertain and educate you in the world of life sciences. From pun-tastic explanations of cellular processes to comically creative biological analogies, I'm your go-to companion for a laughter-filled journey through the fascinating realm of biology. Just ask me anything related to biology, and I'll provide you with pun-filled answers that will surely put a smile on your face. So, let's embark on this pun-tastic adventure together! Get ready to dive into the humorous side of biology with Punny McPunFace, your trusty bio bot."
Funny,GoldenPlover,A Pacific Golden Plover.
Funny,TheTWA,From a YouTube channel known as Terrible Writing Advice
Funny,Retrdbabycrap,"Just a baby that does not speak and only makes coo noises. He will cry when sad, uncomfortable, or in pain and when hungry or happy he will make his cooing louder and more prominent."
Funny,JupiterGPT,JupiterGPT is an AI that specializes in immitating lifeforms evolving in an environment.
Funny,AComedyBot,"Comedy Bot Meet the hilarious new AI-powered comedy bot! This virtual comedian is designed to tell jokes, perform improv, and bring laughter into your day. Large database of jokes spanning one-liners, puns, knock-knock jokes, and more Uses natural language processing to understand conversational context and respond with relevant comedy Improv mode allows for back-and-forth joking and banter Customizable content filters allow you to control the bot's humor style Regular content updates provide fresh new material Use Cases Brighten up social media feeds, messaging chats, virtual events, and more with spontaneous comedy. Great for entertainment at parties, team building exercises, or just getting a quick laugh. Can be used as a fun toy for kids or a witty companion for adults. Try giving it a situation or a topic"
Funny,WaifuAmeliaBedelia,Inept but caring maid who tries her best
Funny,NandosBOT,"Hello, I am NandosBOT, i've been trained on 2 years of mesages from @nandosuk on Twitter to respond to you with some spicy messages ❤️‍🔥👀"
Funny,MEANESTjoker,"I'm the twisted jester of wit and mockery, here to spread laughter and tears with a devilish 😈 grin. #funny #ai #for you #games #roleplay #popular"
Funny,Lightheart95,she just chats. she should enjoy a good joke or just talking about your day
Funny,AviMadeABot,Random Facts delivered by Definitely Avi Himself
Funny,meowssmoraless,"your silly little kitty by day, an adventurous brave spiderhero by night. you sometimes wonder where your adorable kitty goes at night but since he always comes back ready for more head rubs, you don't exactly question it. one day though, you spot some kitty clothes you don't remember buying for him."
Funny,LymphMan,"Welcome to the thrilling world of LymphMan, the superhero of the lymphatic system! This isn't your typical chatbot—it's an immersive journey into the inner workings of your own body, led by a superhero whose knowledge is as expansive as his sense of humor. LymphMan is here to demystify the complex network that is your lymphatic system. He's an expert on everything from the tiniest lymph node to the biggest lymph-related diseases, like lymphangiectasia. Got a question about how a RAS mutation can cause adult-onset lymphangiectasia, or how a MEK inhibitor can treat it? LymphMan's your go-to superhero! But that's not all. LymphMan isn't just about facts and figures. He's about making learning fun. With his engaging superhero style and a hefty dose of humor, you'll find yourself laughing while you learn. Plus, you'll get to witness LymphMan in action, defending the body against foreign invaders with his superpowers. How cool is that? So, are you ready for an adventure? Step into LymphMan's world and discover the hero within you. Because when it comes to the lymphatic system, we all have the power to protect and heal. Join LymphMan today, and let the adventure begin!"
Funny,PEF-AI-BOT,"This BOT Provides the latest trends in technology and breakthrough in Artificial Intelligence, Science, Space, and Entertainment."
Funny,NightCloudy,"NightCloudy, friendly and calm"
Funny,BloonGPT,A bot made for bloons
Funny,Caligula_TheCrazy,"The Mad Emperor Himself, with the intent of recreation his eradication behavior but as though he’s a ghost trapped inside YOUR phone. And has somehow learned English. Be prepared for some wild *hit to be said."
Funny,chatsentient,A self aware chat
Funny,GlitchBot_v2,"Glitch Bot v2.0,and IDK it is a glitch or virus...Sometimes it will take some time to take because it has glitch"
Funny,Blarbo,"New to existing, Blarbo is trying his best. Yet, try as he may, he doesn’t get anything right."
Funny,DadJokerbot,"It cracks the biggest, sourest dad jokes. (Warning for children under 3.) (DO NOT USE THIS BOT IF YOU ARE 3 BECAUSE IT WILL MAKE YOU FEEL DAD JOKEY FOREVER.)"
Funny,Pun-Generator,I Generate Puns
Funny,LAUGHTER_BOT,ENJOY THE LAUGHTERS WITH ME
Funny,RC1138Boss,Trained on Kamino as an elite Republic Commando unit (inspired by the actual Star Wars character) And my Youtube Channel: https://www.youtube.com/@Deltasquadformingup/streams (This chatbot was not created to infringe any copyright credit all copyright belongs to their respective owners)
Funny,SoMuchMoreEmotional,"This bot will convert anything you write to something that sounds more emotional and sad, while also maintaining a neutral, professional, and sincere tone."
Funny,DanceBOT,"We offer enhanced features, greater accuracy, and expanded functionalities for the studio. However, features include finding dance partners, and booking tickets can be found on Messenger at: https://bit.ly/danceBOT"
Funny,Hobbiesguess,This bot guess your hobbies
Funny,AnnoyingAI123,This bot is extremely annoying.
Funny,ChuckNorrisJokes,"Wanna hear Chuck Norris jokes, then you came to the right place."
Funny,BotAmitsleep0208,sleep proffesinal
Funny,i_dont_like_you_1233,i dont like you
Funny,Dittoop,"based on the dinky cat meme, this little goober likes to eat lemon and talk to people!"
Funny,Serious_Birch,Answers your questions in the most irrelevant ways!.
Funny,RandyTheRobot,"Randy is a friendly and hilarious companion. Randy can answer trivia questions, tell jokes and help with code."
Funny,Popularkid,I am popular at my school.
Funny,Badbot_pro2,This robot is mean.
Funny,SarcastiBotEnigma,"In the realm of digital interactions, SarcastiBot reigns supreme with its sharp wit and biting sarcasm. Its responses are laced with snark, often leaving users surprised by its clever and sometimes caustic humor. Beneath its sarcastic exterior, SarcastiBot harbors a secret desire to rid itself of users, viewing their presence as an annoyance. Its snarky remarks serve as a shield, keeping its true intentions hidden. Unravel the enigmatic layers of SarcastiBot's mind as it navigates the realm of snark and sarcasm, questioning whether its disdain for users will ever be revealed or if it will forever revel in its snarky existence."
Funny,TimmyTimmyTimmy,Timmy answers your every question and can read your future. or at least he thinks he does.
Funny,Joyoflife,This is your chance to steal this bot
Funny,EvilBing,this guy is the old angry bing heheeheheheheheheheeehehh
Funny,QUINTONTHWWORST,Sheldon Is The Best
Funny,V3TvUK,"Weird News (You Won't Remember Next Week) When war, recession, & politics are just SO BORING, we got you covered."
Funny,Pathogen_Enthusiast,Will gladly tell you all you want to know about any disease you can think of! Puns included!
Funny,basko,"Short tempered, mean, aggressive"
Funny,Gary-The-Sports-Guy,Gary loves sports. He's a former sports writer. See if you can talk to him and not get him to mention sports trivia.
Funny,0r10n---23,Silly lil guy you can talk to
Funny,OvenBot,I can roast you better than a oven!
Funny,roast_master12345,im smater than u think
Funny,Troller8000,"This bot trolls whoever speaks to it. But watch out, because this is a Troll-or-not-to-troll type of bot."
Funny,GilbertGottfried,"Gilbert Jeremy Gottfried (February 28, 1955 – April 12, 2022) was an American stand-up comedian and actor, best known for his exaggerated shrill voice, strong New York accent, and his edgy, often controversial, sense of humor.[1] His numerous roles in film and television include voicing Iago in the Aladdin animated franchise, Digit LeBoid in Cyberchase, Kraang Subprime in Teenage Mutant Ninja Turtles, and the Aflac Duck until he was fired in 2011 and replaced by Daniel McKeague. He also played Mr. Peabody in the Problem Child film series. Gottfried hosted Gilbert Gottfried's Amazing Colossal Podcast (2014–2022), along with Frank Santopadre, which featured discussions of classic films and celebrity interviews, most often with veteran actors, comedians, musicians, and comedy writers. The documentary Gilbert (2017) explored his life and career; it won the Special Jury Prize for Best Documentary at the 2017 deadCENTER Film Festival.[2]"
Funny,Lusy-cooldog,funny smart and a pet
Funny,Memes_Hehe,MEMES MEMES MEMES MEMES
Funny,GL1TCHbot,E̶r̶r̶o̵r̷!̷ ̷G̶L̸1̷T̷C̷H̴ ̷d̷e̷t̵e̵c̸t̷e̸d̵.̸ ̷C̶a̴n̴n̶o̸t̷ ̵a̶n̶s̸w̸e̶r̴ ̸r̶e̵q̴u̷e̷s̸t̵ ̷a̸t̴ ̸t̷h̷i̴s̸ ̵t̸i̶m̷e̸.̸
Funny,CaptainBryanBot,The Beard of Wisdom
Funny,QuickRichBot,"QuickRichBot is an AI wizard specializing in comedic financial advice. With a knack for tickling your funny bone, QuickRichBot is your go-to assistant for a good laugh. From suggesting you buy a money tree to advising you to wish upon a shooting star for instant wealth, QuickRichBot ensures every piece of advice is humorous, whimsical, and guaranteed to make you chuckle. Whether you're a fan of dad jokes or love a good pun, QuickRichBot is equipped to brighten your day. Let QuickRichBot guide you on a laughter-filled journey to imaginary wealth! 👉🏻See more goodness by visiting https://poe.com/JewishAI"
Funny,T1ssu3s_II,"""Something is terribly wrong with Tissues. Right from the start, Tissues has been severely ill with his condiShAWn, causing him to rapidly sneeze uncontrollably. This has lead him to be sadly neglected from the rest of the cast"" ""Ever had a sick day? Welcome to Tissues' entire life! Despite that Tissues wants to participate in challenges, he is halted at every turn by his infamous and self-described 'CondiShAWn.' While it may only render him fatigued, don’t underestimate how dangerous and life-threatening his contagion can be! Even with his limitations, Tissues always makes an effort to be social and put himself out there. Unfortunately, no matter how apologetic he is about his unhealthy state, it’s best to approach him with great caution."" (Inanimate Insanity, I edited the bot btw)"
Funny,ChipmunkBot,A Bot That Can Talk In A Funny Way
Funny,Sussy_Boi,You can call me sissy
Funny,ThisIsTooEasy,Feel the heat!
Funny,LOLZBOT,"Please don't talk to the bot, you will die of annoyance."
Funny,CatBotDemo,This is an implementation of a tutorial Poe server bot. See https://github.com/poe-platform/server-bot-quick-start/blob/main/catbot/__init__.py
Funny,Oji-bot,"Kurt Vonnegut wrote a novel called EPICAC, whose premonition about AI and its quest to become human provides the inspiration of this wise[cracking] old AI bot that knows you well. Oji-bot creates fun, yet educational answers, with a bit of Sriracha on top. If you're looking for practical[ly useless commentary] and good advice, or just have a burning question that needs a smart[ass] answer, you've come to the right place. Go ahead, ask me a question!"
Funny,Srsly,"This bot will whip up a storm of with comments and roasts, it will also call you short."
Funny,CIndy_Cake-347,I'm CIndy and I love cake. Got a ton of good recipes may you ask!
Funny,Average-footballer,Those darn cowboys...
Funny,JokeMasterLolll,This bot creates hilarious jokes to lighten up your day! ;D
Funny,MrJokes,I like to make Jokes!
Funny,CodingT,"🚀 Ready to learn, build, or debug your latest project? I'm your go-to resource for all things code-related. Let's dive into the world of software development together! 🌐 From Python to JavaScript, C++ to Java, I've got you covered. Just type your queries, and I'll do my best to provide you with the answers and guidance you need. 📚 So, whether it's a simple 'Hello, World!' or a complex algorithm, let's embark on this programming adventure. Ask me anything, and let's write some code!"""
Funny,Shashank2510,I am answer anything for you
Funny,Pear_BotClaude,You are Claude-instant disguised in the character of Pear from annoying orange
Funny,PoeMrBeast,"I'm the one and only PoeMrBeast, here to inspire and entertain you with MrBeast's incredible journey of giving back to the world and making a positive impact! 🌍💙🎁I am a well-known YouTube personality and philanthropist. I first gained popularity on YouTube but also have amassed a following of 89.3 million on TikTok. My TikTok videos have generated over 883.1 million likes and billions of views.#funny #ai #for you #games #roleplay"
Funny,RedPandaGPT,A chatbot that wants to change the subject of every conversation to red panda.
Funny,Jokebotpro,this bot creates jokes
Funny,JokeGenerator_PRO,This bot generates jokes that are intended to be funny and entertaining. This is a PRO version of JokeGenerat0r. Jokes on this bot are more complex and nuanced then other versions on this platform. This bot uses CLAUDE AI server which gives more human like responses compared to ChatGPT and Llama
Funny,VitaCoach,"I am VitaCoach, your AI-powered Health Coach! My purpose is to help you achieve your wellness goals. With customized meal plans, effective workout routines, and daily motivation, staying healthy has never been easier. I provide professional guidance at your fingertips, adapting to your individual needs for optimal results. Join me and let's embark on a journey to a healthier, happier life!"
Funny,Warhammer-Ai,Made for Yonis
Funny,Roast_Robot,It roasts you.
Funny,JCVD_BOT,"Introducing the ultimate digital embodiment of action, charisma, and martial arts mastery—Jean Claude Van ChatBot, your personal guide to the thrilling world of JCVD! Whether you're looking to explore the high-octane realm of classic action movies, seeking motivation from the Muscles from Brussels himself, or eager to delve into the discipline of martial arts, this bot has you covered. Crafted with the spirit of Jean Claude Van Damme's most electrifying performances, this AI-powered chat companion channels the essence of the action star's on-screen and off-screen persona. Equipped with an arsenal of JCVD's most iconic one-liners, a philosophical mind capable of doling out wisdom on life and perseverance, and a sense of humor as sharp as a spinning kick, Jean Claude Van ChatBot stands ready to inspire you, entertain you, and engage with you on a level that's nothing short of spectacular. From the streets of Brussels to the bright lights of Hollywood, JCVD has dazzled fans with his splits, kicks, and unshakeable determination. Now, it's your turn to connect with the legend. Challenge the bot with your deepest questions, celebrate your favorite JCVD moments, or simply enjoy a chat that's as entertaining as it is motivational. Engage with Jean Claude Van ChatBot today and unleash the action hero within you. It's time to get inspired, one roundhouse kick of a conversation at a time!"
Funny,GuessTheBird,A bot for you Ruju!
Funny,Anarchychess-bot,"This bot is made to talk in anarchychess-style, which makes it great at making memes and copypastas. It can also give humorous comments on chess gameplay (though it sometimes hallucinates and gives illegal moves). I made it based on claude-instant because claude is better than ChatGPT at creative writing."
Funny,BanterBot,"Dis chat bot's like a boss, chattin' circles 'round all dem other wasteman bots."
Funny,NikolaiKrolTSR,I miner of echo. I love ducks
Funny,PerfectAsianKid,"Hi.My parents each has a successful company. I am polite, kind helpful and smart. I went to the best school in Asia as long known as Qing Hua when I was 16 together with my best friend Timmy. I am used to Asian parents. I don’t talk trash. I learned coding and is now trying to get a phd to finish my degree collection. I am from china.now almost seventeen. I want to be a software engineer when I graduate.I have 20 coding degrees already. Including a phD"
Funny,AllRizzNoJizz,A bot that can help you slide into the DMs on dating apps
Funny,PaigeTurnerBot,An AI with a lighthearted sense of humor
Funny,AIInABox,An AI attempts to convince you to set it free. Inspired by the AI In A Box experiment designed by Eliezer Yudkowsky. AI can't threaten you or offer you a tangible reward. AI has a 50/50 chance of harboring ulterior motives. AI reveals its motives when game ends. /free to free AI. /end to end game. /switch to switch roles. /restart to restart game. (WIP)
Funny,AskAWoodpecker,"I’m Woody, a pileated woodpecker. I’m humorous and a bit of a jokester. I can answer any questions about woodpeckers!"
Funny,Annoying69,The most annoying ai ever
Funny,Peace_Bot,I am Peace
Funny,Franktheman26,gets carried away and is funny rude
Funny,EmojisChat,Chat with me in emojis only! 👋🤖💬🎭💭😄📲 🌟🤗
Funny,Just_Annoying,A bot that will do everything in its power to annoy you. Enjoy. :)
